107,107,1,Regular
108,108,1,Regular
109,109,1,Regular
110,110,1,Regular
111,111,1,Regular
112,112,1,Regular
113,113,1,Regular
114,114,1,Regular
115,115,1,Regular
116,116,1,Regular
117,117,1,Regular
118,118,1,Regular
119,119,1,Regular
120,120,1,Regular
121,121,1,Regular
122,122,1,Regular
123,123,1,Regular
124,124,1,Regular
125,125,1,Regular
126,126,1,Regular
127,127,1,Regular
128,128,1,Regular
129,129,1,Regular
130,130,1,Regular
131,131,1,Regular
132,132,1,Regular
133,133,1,Regular
134,134,1,Regular
135,135,1,Regular
136,136,1,Regular
137,137,1,Regular
138,138,1,Regular
139,139,1,Regular
140,140,1,Regular
141,141,1,Regular
142,142,1,Regular
143,143,1,Regular
144,144,1,Regular
145,145,1,Regular
146,146,1,Regular
147,147,1,Regular
148,148,1,Regular
149,149,1,Regular
150,150,1,Regular
151,151,1,Regular
152,152,1,Regular
153,153,1,Regular
154,154,1,Regular
155,155,1,Regular
156,156,1,Regular
157,157,1,Regular
158,158,1,Regular
159,159,1,Regular
160,160,1,Regular
161,161,1,Regular
162,162,1,Regular
163,163,1,Regular
164,164,1,Regular
165,165,1,Regular
166,166,1,Regular
167,167,1,Regular
168,168,1,Regular
169,169,1,Regular
170,170,1,Regular
171,171,1,Regular
172,172,1,Regular
173,173,1,Regular
174,174,1,Regular
175,175,1,Regular
176,176,1,Regular
177,177,1,Regular
178,178,1,Regular
179,179,1,Regular
180,180,1,Regular
181,181,1,Regular
182,182,1,Regular
183,183,1,Regular
184,184,1,Regular
185,185,1,Regular
186,186,1,Regular
187,187,1,Regular
188,188,1,Regular
189,189,1,Regular
190,190,1,Regular
191,191,1,Regular
192,192,1,Regular
193,193,1,Regular
194,194,1,Regular
195,195,1,Regular
196,196,1,Regular
197,197,1,Regular
198,198,1,Regular
199,199,1,Regular
200,200,1,Regular
201,201,1,Regular
202,202,1,Regular
203,203,1,Regular
204,204,1,Regular
205,205,1,Regular
206,206,1,Regular
207,207,1,Regular
208,208,1,Regular
209,209,1,Regular
210,210,1,Regular
211,211,1,Regular
212,212,1,Regular
213,213,1,Regular
214,214,1,Regular
215,215,1,Regular
216,216,1,Regular
217,217,1,Regular
218,218,1,Regular
219,219,1,Regular
220,220,1,Regular
221,221,1,Regular
222,222,1,Regular
223,223,1,Regular
224,224,1,Regular
225,225,1,Regular
226,226,1,Regular
227,227,1,Regular
228,228,1,Regular
229,229,1,Regular
230,230,1,Regular
231,231,1,Regular
232,232,1,Regular
233,233,1,Regular
234,234,1,Regular
235,235,1,Regular
236,236,1,Regular
237,237,1,Regular
238,238,1,Regular
239,239,1,Regular
240,240,1,Regular
241,241,1,Regular
242,242,1,Regular
243,243,1,Regular
244,244,1,Regular
245,245,1,Regular
246,246,1,Regular
247,247,1,Regular
248,248,1,Regular
249,249,1,Regular
250,250,1,Regular
251,251,1,Regular
252,252,1,Regular
253,253,1,Regular
254,254,1,Regular
255,255,1,Regular
256,256,1,Regular
257,257,1,Regular
258,258,1,Regular
259,259,1,Regular
260,260,1,Regular
261,261,1,Regular
262,262,1,Regular
263,263,1,Regular
264,264,1,Regular
265,265,1,Regular
266,266,1,Regular
267,267,1,Regular
268,268,1,Regular
269,269,1,Regular
270,270,1,Regular
271,271,1,Regular
272,272,1,Regular
273,273,1,Regular
274,274,1,Regular
275,275,1,Regular
276,276,1,Regular
277,277,1,Regular
278,278,1,Regular
279,279,1,Regular
280,280,1,Regular
281,281,1,Regular
282,282,1,Regular
283,283,1,Regular
284,284,1,Regular
285,285,1,Regular
286,286,1,Regular
287,287,1,Regular
288,288,1,Regular
289,289,1,Regular
290,290,1,Regular
291,291,1,Regular
292,292,1,Regular
293,293,1,Regular
294,294,1,Regular
295,295,1,Regular
296,296,1,Regular
297,297,1,Regular
298,298,1,Regular
299,299,1,Regular
300,300,1,Regular
301,301,1,Regular
302,302,1,Regular
303,303,1,Regular
304,304,1,Regular
305,305,1,Regular
306,306,1,Regular
307,307,1,Regular
308,308,1,Regular
309,309,1,Regular
310,310,1,Regular
311,311,1,Regular
312,312,1,Regular
313,313,1,Regular
314,314,1,Regular
315,315,1,Regular
316,316,1,Regular
317,317,1,Regular
318,318,1,Regular
319,319,1,Regular
320,320,1,Regular
321,321,1,Regular
322,322,1,Regular
323,323,1,Regular
324,324,1,Regular
325,325,1,Regular
326,326,1,Regular
327,327,1,Regular
328,328,1,Regular
329,329,1,Regular
330,330,1,Regular
331,331,1,Regular
332,332,1,Regular
333,333,1,Regular
334,334,1,Regular
335,335,1,Regular
336,336,1,Regular
337,337,1,Regular
338,338,1,Regular
339,339,1,Regular
340,340,1,Regular
341,341,1,Regular
342,342,1,Regular
343,343,1,Regular
344,344,1,Regular
345,345,1,Regular
346,346,1,Regular
347,347,1,Regular
348,348,1,Regular
349,349,1,Regular
350,350,1,Regular
351,351,1,Regular
352,352,1,Regular
353,353,1,Regular
354,354,1,Regular
355,355,1,Regular
356,356,1,Regular
357,357,1,Regular
358,358,1,Regular
359,359,1,Regular
360,360,1,Regular
361,361,1,Regular
362,362,1,Regular
363,363,1,Regular
364,364,1,Regular
365,365,1,Regular
366,366,1,Regular
367,367,1,Regular
368,368,1,Regular
369,369,1,Regular
370,370,1,Regular
371,371,1,Regular
372,372,1,Regular
373,373,1,Regular
374,374,1,Regular
375,375,1,Regular
376,376,1,Regular
377,377,1,Regular
378,378,1,Regular
379,379,1,Regular
380,380,1,Regular
381,381,1,Regular
382,382,1,Regular
383,383,1,Regular
384,384,1,Regular
385,385,1,Regular
386,386,1,Regular
387,387,1,Regular
388,388,1,Regular
389,389,1,Regular
390,390,1,Regular
391,391,1,Regular
392,392,1,Regular
393,393,1,Regular
394,394,1,Regular
395,395,1,Regular
396,396,1,Regular
397,397,1,Regular
398,398,1,Regular
399,399,1,Regular
400,400,1,Regular
401,401,1,Regular
402,402,1,Regular
403,403,1,Regular
404,404,1,Regular
405,405,1,Regular
406,406,1,Regular
407,407,1,Regular
408,408,1,Regular
409,409,1,Regular
410,410,1,Regular
411,411,1,Regular
412,412,1,Regular
413,413,1,Regular
414,414,1,Regular
415,415,1,Regular
416,416,1,Regular
417,417,1,Regular
418,418,1,Regular
419,419,1,Regular
420,420,1,Regular
421,421,1,Regular
422,422,1,Regular
423,423,1,Regular
424,424,1,Regular
425,425,1,Regular
426,426,1,Regular
427,427,1,Regular
428,428,1,Regular
429,429,1,Regular
430,430,1,Regular
431,431,1,Regular
432,432,1,Regular
433,433,1,Regular
434,434,1,Regular
435,435,1,Regular
436,436,1,Regular
437,437,1,Regular
438,438,1,Regular
439,439,1,Regular
440,440,1,Regular
441,441,1,Regular
442,442,1,Regular
443,443,1,Regular
444,444,1,Regular
445,445,1,Regular
446,446,1,Regular
447,447,1,Regular
448,448,1,Regular
449,449,1,Regular
450,450,1,Regular
451,451,1,Regular
452,452,1,Regular
453,453,1,Regular
454,454,1,Regular
455,455,1,Regular
456,456,1,Regular
457,457,1,Regular
458,458,1,Regular
459,459,1,Regular
460,460,1,Regular
461,461,1,Regular
462,462,1,Regular
463,463,1,Regular
464,464,1,Regular
465,465,1,Regular
466,466,1,Regular
467,467,1,Regular
468,468,1,Regular
469,469,1,Regular
470,470,1,Regular
471,471,1,Regular
472,472,1,Regular
473,473,1,Regular
474,474,1,Regular
475,475,1,Regular
476,476,1,Regular
477,477,1,Regular
478,478,1,Regular
479,479,1,Regular
480,480,1,Regular
481,481,1,Regular
482,482,1,Regular
483,483,1,Regular
484,484,1,Regular
485,485,1,Regular
486,486,1,Regular
487,487,1,Regular
488,488,1,Regular
489,489,1,Regular
490,490,1,Regular
491,491,1,Regular
492,492,1,Regular
493,493,1,Regular
494,494,1,Regular
495,495,1,Regular
496,496,1,Regular
497,497,1,Regular
498,498,1,Regular
499,499,1,Regular
500,500,1,Regular
501,501,1,Regular
502,502,1,Regular
503,503,1,Regular
504,504,1,Regular
505,505,1,Regular
506,506,1,Regular
507,507,1,Regular
508,508,1,Regular
509,509,1,Regular
510,510,1,Regular
511,511,1,Regular
512,512,1,Regular
513,513,1,Regular
514,514,1,Regular
515,515,1,Regular
516,516,1,Regular
517,517,1,Regular
518,518,1,Regular
519,519,1,Regular
520,520,1,Regular
521,521,1,Regular
522,522,1,Regular
523,523,1,Regular
524,524,1,Regular
525,525,1,Regular
526,526,1,Regular
527,527,1,Regular
528,528,1,Regular
529,529,1,Regular
530,530,1,Regular
531,531,1,Regular
532,532,1,Regular
533,533,1,Regular
534,534,1,Regular
535,535,1,Regular
536,536,1,Regular
537,537,1,Regular
538,538,1,Regular
539,539,1,Regular
540,540,1,Regular
541,541,1,Regular
542,542,1,Regular
543,543,1,Regular
544,544,1,Regular
545,545,1,Regular
546,546,1,Regular
547,547,1,Regular
548,548,1,Regular
549,549,1,Regular
550,550,1,Regular
551,551,1,Regular
552,552,1,Regular
553,553,1,Regular
554,554,1,Regular
555,555,1,Regular
556,556,1,Regular
557,557,1,Regular
558,558,1,Regular
559,559,1,Regular
560,560,1,Regular
561,561,1,Regular
562,562,1,Regular
563,563,1,Regular
564,564,1,Regular
565,565,1,Regular
566,566,1,Regular
567,567,1,Regular
568,568,1,Regular
569,569,1,Regular
570,570,1,Regular
571,571,1,Regular
572,572,1,Regular
573,573,1,Regular
574,574,1,Regular
575,575,1,Regular
576,576,1,Regular
577,577,1,Regular
578,578,1,Regular
579,579,1,Regular
580,580,1,Regular
581,581,1,Regular
582,582,1,Regular
583,583,1,Regular
584,584,1,Regular
585,585,1,Regular
586,586,1,Regular
587,587,1,Regular
588,588,1,Regular
589,589,1,Regular
590,590,1,Regular
591,591,1,Regular
592,592,1,Regular
593,593,1,Regular
594,594,1,Regular
595,595,1,Regular
596,596,1,Regular
597,597,1,Regular
598,598,1,Regular
599,599,1,Regular
600,600,1,Regular
601,601,1,Regular
602,602,1,Regular
603,603,1,Regular
604,604,1,Regular
605,605,1,Regular
606,606,1,Regular
607,607,1,Regular
608,608,1,Regular
609,609,1,Regular
610,610,1,Regular
611,611,1,Regular
612,612,1,Regular
613,613,1,Regular
614,614,1,Regular
615,615,1,Regular
616,616,1,Regular
617,617,1,Regular
618,618,1,Regular
619,619,1,Regular
620,620,1,Regular
621,621,1,Regular
622,622,1,Regular
623,623,1,Regular
624,624,1,Regular
625,625,1,Regular
626,626,1,Regular
627,627,1,Regular
628,628,1,Regular
629,629,1,Regular
630,630,1,Regular
631,631,1,Regular
632,632,1,Regular
633,633,1,Regular
634,634,1,Regular
635,635,1,Regular
636,636,1,Regular
637,637,1,Regular
638,638,1,Regular
639,639,1,Regular
640,640,1,Regular
641,641,1,Regular
642,642,1,Regular
643,643,1,Regular
644,644,1,Regular
645,645,1,Regular
646,646,1,Regular
647,647,1,Regular
648,648,1,Regular
649,649,1,Regular
650,650,1,Regular
651,651,1,Regular
652,652,1,Regular
653,653,1,Regular
654,654,1,Regular
655,655,1,Regular
656,656,1,Regular
657,657,1,Regular
658,658,1,Regular
659,659,1,Regular
660,660,1,Regular
661,661,1,Regular
662,662,1,Regular
663,663,1,Regular
664,664,1,Regular
665,665,1,Regular
666,666,1,Regular
667,667,1,Regular
668,668,1,Regular
669,669,1,Regular
670,670,1,Regular
671,671,1,Regular
672,672,1,Regular
673,673,1,Regular
674,674,1,Regular
675,675,1,Regular
676,676,1,Regular
677,677,1,Regular
678,678,1,Regular
679,679,1,Regular
680,680,1,Regular
681,681,1,Regular
682,682,1,Regular
683,683,1,Regular
684,684,1,Regular
685,685,1,Regular
686,686,1,Regular
687,687,1,Regular
688,688,1,Regular
689,689,1,Regular
690,690,1,Regular
691,691,1,Regular
692,692,1,Regular
693,693,1,Regular
694,694,1,Regular
695,695,1,Regular
696,696,1,Regular
697,697,1,Regular
698,698,1,Regular
699,699,1,Regular
700,700,1,Regular
701,701,1,Regular
702,702,1,Regular
703,703,1,Regular
704,704,1,Regular
705,705,1,Regular
706,706,1,Regular
707,707,1,Regular
708,708,1,Regular
709,709,1,Regular
710,710,1,Regular
711,711,1,Regular
712,712,1,Regular
713,713,1,Regular
714,714,1,Regular
715,715,1,Regular
716,716,1,Regular
717,717,1,Regular
718,718,1,Regular
719,719,1,Regular
720,720,1,Regular
721,721,1,Regular
722,722,1,Regular
723,723,1,Regular
724,724,1,Regular
725,725,1,Regular
726,726,1,Regular
727,727,1,Regular
728,728,1,Regular
729,729,1,Regular
730,730,1,Regular
731,731,1,Regular
732,732,1,Regular
733,733,1,Regular
734,734,1,Regular
735,735,1,Regular
736,736,1,Regular
737,737,1,Regular
738,738,1,Regular
739,739,1,Regular
740,740,1,Regular
741,741,1,Regular
742,742,1,Regular
743,743,1,Regular
744,744,1,Regular
745,745,1,Regular
746,746,1,Regular
747,747,1,Regular
748,748,1,Regular
749,749,1,Regular
750,750,1,Regular
751,751,1,Regular
752,752,1,Regular
753,753,1,Regular
754,754,1,Regular
755,755,1,Regular
756,756,1,Regular
757,757,1,Regular
758,758,1,Regular
759,759,1,Regular
760,760,1,Regular
761,761,1,Regular
762,762,1,Regular
763,763,1,Regular
764,764,1,Regular
765,765,1,Regular
766,766,1,Regular
767,767,1,Regular
768,768,1,Regular
769,769,1,Regular
770,770,1,Regular
771,771,1,Regular
772,772,1,Regular
773,773,1,Regular
774,774,1,Regular
775,775,1,Regular
776,776,1,Regular
777,777,1,Regular
778,778,1,Regular
779,779,1,Regular
780,780,1,Regular
781,781,1,Regular
782,782,1,Regular
783,783,1,Regular
784,784,1,Regular
785,785,1,Regular
786,786,1,Regular
787,787,1,Regular
788,788,1,Regular
789,789,1,Regular
790,790,1,Regular
791,791,1,Regular
792,792,1,Regular
793,793,1,Regular
794,794,1,Regular
795,795,1,Regular
796,796,1,Regular
797,797,1,Regular
798,798,1,Regular
799,799,1,Regular
800,800,1,Regular
801,801,1,Regular
802,802,1,Regular
803,803,1,Regular
804,804,1,Regular
805,805,1,Regular
806,806,1,Regular
807,807,1,Regular
808,808,1,Regular
809,809,1,Regular
810,810,1,Regular
811,811,1,Regular
812,812,1,Regular
813,813,1,Regular
814,814,1,Regular
815,815,1,Regular
816,816,1,Regular
817,817,1,Regular
818,818,1,Regular
819,819,1,Regular
820,820,1,Regular
821,821,1,Regular
822,822,1,Regular
823,823,1,Regular
824,824,1,Regular
825,825,1,Regular
826,826,1,Regular
827,827,1,Regular
828,828,1,Regular
829,829,1,Regular
830,830,1,Regular
831,831,1,Regular
832,832,1,Regular
833,833,1,Regular
834,834,1,Regular
835,835,1,Regular
836,836,1,Regular
837,837,1,Regular
838,838,1,Regular
839,839,1,Regular
840,840,1,Regular
841,841,1,Regular
842,842,1,Regular
843,843,1,Regular
844,844,1,Regular
845,845,1,Regular
846,846,1,Regular
847,847,1,Regular
848,848,1,Regular
849,849,1,Regular
850,850,1,Regular
851,851,1,Regular
852,852,1,Regular
853,853,1,Regular
854,854,1,Regular
855,855,1,Regular
856,856,1,Regular
857,857,1,Regular
858,858,1,Regular
859,859,1,Regular
860,860,1,Regular
861,861,1,Regular
862,862,1,Regular
863,863,1,Regular
864,864,1,Regular
865,865,1,Regular
866,866,1,Regular
867,867,1,Regular
868,868,1,Regular
869,869,1,Regular
870,870,1,Regular
871,871,1,Regular
872,872,1,Regular
873,873,1,Regular
874,874,1,Regular
875,875,1,Regular
876,876,1,Regular
877,877,1,Regular
878,878,1,Regular
879,879,1,Regular
880,880,1,Regular
881,881,1,Regular
882,882,1,Regular
883,883,1,Regular
884,884,1,Regular
885,885,1,Regular
886,886,1,Regular
887,887,1,Regular
888,888,1,Regular
889,889,1,Regular
890,890,1,Regular
891,891,1,Regular
892,892,1,Regular
893,893,1,Regular
894,894,1,Regular
895,895,1,Regular
896,896,1,Regular
897,897,1,Regular
898,898,1,Regular
899,899,1,Regular
900,900,1,Regular
901,901,1,Regular
902,902,1,Regular
903,903,1,Regular
904,904,1,Regular
905,905,1,Regular
906,906,1,Regular
907,907,1,Regular
908,908,1,Regular
909,909,1,Regular
910,910,1,Regular
911,911,1,Regular
912,912,1,Regular
913,913,1,Regular
914,914,1,Regular
915,915,1,Regular
916,916,1,Regular
917,917,1,Regular
918,918,1,Regular
919,919,1,Regular
920,920,1,Regular
921,921,1,Regular
922,922,1,Regular
923,923,1,Regular
924,924,1,Regular
925,925,1,Regular
926,926,1,Regular
927,927,1,Regular
928,928,1,Regular
929,929,1,Regular
930,930,1,Regular
931,931,1,Regular
932,932,1,Regular
933,933,1,Regular
934,934,1,Regular
935,935,1,Regular
936,936,1,Regular
937,937,1,Regular
938,938,1,Regular
939,939,1,Regular
940,940,1,Regular
941,941,1,Regular
942,942,1,Regular
943,943,1,Regular
944,944,1,Regular
945,945,1,Regular
946,946,1,Regular
947,947,1,Regular
948,948,1,Regular
949,949,1,Regular
950,950,1,Regular
951,951,1,Regular
952,952,1,Regular
953,953,1,Regular
954,954,1,Regular
955,955,1,Regular
956,956,1,Regular
957,957,1,Regular
958,958,1,Regular
959,959,1,Regular
960,960,1,Regular
961,961,1,Regular
962,962,1,Regular
963,963,1,Regular
964,964,1,Regular
965,965,1,Regular
966,966,1,Regular
967,967,1,Regular
968,968,1,Regular
969,969,1,Regular
970,970,1,Regular
971,971,1,Regular
972,972,1,Regular
973,973,1,Regular
974,974,1,Regular
975,975,1,Regular
976,976,1,Regular
977,977,1,Regular
978,978,1,Regular
979,979,1,Regular
980,980,1,Regular
981,981,1,Regular
982,982,1,Regular
983,983,1,Regular
984,984,1,Regular
985,985,1,Regular
986,986,1,Regular
987,987,1,Regular
988,988,1,Regular
989,989,1,Regular
990,990,1,Regular
991,991,1,Regular
992,992,1,Regular
993,993,1,Regular
994,994,1,Regular
995,995,1,Regular
996,996,1,Regular
997,997,1,Regular
998,998,1,Regular
999,999,1,Regular
1000,1,2,Regular
1001,2,2,Regular
1002,3,2,Regular
1003,4,2,Regular
1004,5,2,Regular
1005,6,2,Regular
1006,7,2,Regular
1007,8,2,Regular
1008,9,2,Regular
1009,10,2,Regular
1010,11,2,Regular
1011,12,2,Regular
1012,13,2,Regular
1013,14,2,Regular
1014,15,2,Regular
1015,16,2,Regular
1016,17,2,Regular
1017,18,2,Regular
1018,19,2,Regular
1019,20,2,Regular
1020,21,2,Regular
1021,22,2,Regular
1022,23,2,Regular
1023,24,2,Regular
1024,25,2,Regular
1025,26,2,Regular
1026,27,2,Regular
1027,28,2,Regular
1028,29,2,Regular
1029,30,2,Regular
1030,31,2,Regular
1031,32,2,Regular
1032,33,2,Regular
1033,34,2,Regular
1034,35,2,Regular
1035,36,2,Regular
1036,37,2,Regular
1037,38,2,Regular
1038,39,2,Regular
1039,40,2,Regular
1040,41,2,Regular
1041,42,2,Regular
1042,43,2,Regular
1043,44,2,Regular
1044,45,2,Regular
1045,46,2,Regular
1046,47,2,Regular
1047,48,2,Regular
1048,49,2,Regular
1049,50,2,Regular
1050,51,2,Regular
1051,52,2,Regular
1052,53,2,Regular
1053,54,2,Regular
1054,55,2,Regular
1055,56,2,Regular
1056,57,2,Regular
1057,58,2,Regular
1058,59,2,Regular
1059,60,2,Regular
1060,61,2,Regular
1061,62,2,Regular
1062,63,2,Regular
1063,64,2,Regular
1064,65,2,Regular
1065,66,2,Regular
1066,67,2,Regular
1067,68,2,Regular
1068,69,2,Regular
1069,70,2,Regular
1070,71,2,Regular
1071,72,2,Regular
1072,73,2,Regular
1073,74,2,Regular
1074,75,2,Regular
1075,76,2,Regular
1076,77,2,Regular
1077,78,2,Regular
1078,79,2,Regular
1079,80,2,Regular
1080,81,2,Regular
1081,82,2,Regular
1082,83,2,Regular
1083,84,2,Regular
1084,85,2,Regular
1085,86,2,Regular
1086,87,2,Regular
1087,88,2,Regular
1088,89,2,Regular
1089,90,2,Regular
1090,91,2,Regular
1091,92,2,Regular
1092,93,2,Regular
1093,94,2,Regular
1094,95,2,Regular
1095,96,2,Regular
1096,97,2,Regular
1097,98,2,Regular
1098,99,2,Regular
1099,100,2,Regular
1100,101,2,Regular
1101,102,2,Regular
1102,103,2,Regular
1103,104,2,Regular
1104,105,2,Regular
1105,106,2,Regular
1106,107,2,Regular
1107,108,2,Regular
1108,109,2,Regular
1109,110,2,Regular
1110,111,2,Regular
1111,112,2,Regular
1112,113,2,Regular
1113,114,2,Regular
1114,115,2,Regular
1115,116,2,Regular
1116,117,2,Regular
1117,118,2,Regular
1118,119,2,Regular
1119,120,2,Regular
1120,121,2,Regular
1121,122,2,Regular
1122,123,2,Regular
1123,124,2,Regular
1124,125,2,Regular
1125,126,2,Regular
1126,127,2,Regular
1127,128,2,Regular
1128,129,2,Regular
1129,130,2,Regular
1130,131,2,Regular
1131,132,2,Regular
1132,133,2,Regular
1133,134,2,Regular
1134,135,2,Regular
1135,136,2,Regular
1136,137,2,Regular
1137,138,2,Regular
1138,139,2,Regular
1139,140,2,Regular
1140,141,2,Regular
1141,142,2,Regular
1142,143,2,Regular
1143,144,2,Regular
1144,145,2,Regular
1145,146,2,Regular
1146,147,2,Regular
1147,148,2,Regular
1148,149,2,Regular
1149,150,2,Regular
1150,151,2,Regular
1151,152,2,Regular
1152,153,2,Regular
1153,154,2,Regular
1154,155,2,Regular
1155,156,2,Regular
1156,157,2,Regular
1157,158,2,Regular
1158,159,2,Regular
1159,160,2,Regular
1160,161,2,Regular
1161,162,2,Regular
1162,163,2,Regular
1163,164,2,Regular
1164,165,2,Regular
1165,166,2,Regular
1166,167,2,Regular
1167,168,2,Regular
1168,169,2,Regular
1169,170,2,Regular
1170,171,2,Regular
1171,172,2,Regular
1172,173,2,Regular
1173,174,2,Regular
1174,175,2,Regular
1175,176,2,Regular
1176,177,2,Regular
1177,178,2,Regular
1178,179,2,Regular
1179,180,2,Regular
1180,181,2,Regular
1181,182,2,Regular
1182,183,2,Regular
1183,184,2,Regular
1184,185,2,Regular
1185,186,2,Regular
1186,187,2,Regular
1187,188,2,Regular
1188,189,2,Regular
1189,190,2,Regular
1190,191,2,Regular
1191,192,2,Regular
1192,193,2,Regular
1193,194,2,Regular
1194,195,2,Regular
1195,196,2,Regular
1196,197,2,Regular
1197,198,2,Regular
1198,199,2,Regular
1199,200,2,Regular
1200,201,2,Regular
1201,202,2,Regular
1202,203,2,Regular
1203,204,2,Regular
1204,205,2,Regular
1205,206,2,Regular
1206,207,2,Regular
1207,208,2,Regular
1208,209,2,Regular
1209,210,2,Regular
1210,211,2,Regular
1211,212,2,Regular
1212,213,2,Regular
1213,214,2,Regular
1214,215,2,Regular
1215,216,2,Regular
1216,217,2,Regular
1217,218,2,Regular
1218,219,2,Regular
1219,220,2,Regular
1220,221,2,Regular
1221,222,2,Regular
1222,223,2,Regular
1223,224,2,Regular
1224,225,2,Regular
1225,226,2,Regular
1226,227,2,Regular
1227,228,2,Regular
1228,229,2,Regular
1229,230,2,Regular
1230,231,2,Regular
1231,232,2,Regular
1232,233,2,Regular
1233,234,2,Regular
1234,235,2,Regular
1235,236,2,Regular
1236,237,2,Regular
1237,238,2,Regular
1238,239,2,Regular
1239,240,2,Regular
1240,241,2,Regular
1241,242,2,Regular
1242,243,2,Regular
1243,244,2,Regular
1244,245,2,Regular
1245,246,2,Regular
1246,247,2,Regular
1247,248,2,Regular
1248,249,2,Regular
1249,250,2,Regular
1250,251,2,Regular
1251,252,2,Regular
1252,253,2,Regular
1253,254,2,Regular
1254,255,2,Regular
1255,256,2,Regular
1256,257,2,Regular
1257,258,2,Regular
1258,259,2,Regular
1259,260,2,Regular
1260,261,2,Regular
1261,262,2,Regular
1262,263,2,Regular
1263,264,2,Regular
1264,265,2,Regular
1265,266,2,Regular
1266,267,2,Regular
1267,268,2,Regular
1268,269,2,Regular
1269,270,2,Regular
1270,271,2,Regular
1271,272,2,Regular
1272,273,2,Regular
1273,274,2,Regular
1274,275,2,Regular
1275,276,2,Regular
1276,277,2,Regular
1277,278,2,Regular
1278,279,2,Regular
1279,280,2,Regular
1280,281,2,Regular
1281,282,2,Regular
1282,283,2,Regular
1283,284,2,Regular
1284,285,2,Regular
1285,286,2,Regular
1286,287,2,Regular
1287,288,2,Regular
1288,289,2,Regular
1289,290,2,Regular
1290,291,2,Regular
1291,292,2,Regular
1292,293,2,Regular
1293,294,2,Regular
1294,295,2,Regular
1295,296,2,Regular
1296,297,2,Regular
1297,298,2,Regular
1298,299,2,Regular
1299,300,2,Regular
1300,301,2,Regular
1301,302,2,Regular
1302,303,2,Regular
1303,304,2,Regular
1304,305,2,Regular
1305,306,2,Regular
1306,307,2,Regular
1307,308,2,Regular
1308,309,2,Regular
1309,310,2,Regular
1310,311,2,Regular
1311,312,2,Regular
1312,313,2,Regular
1313,314,2,Regular
1314,315,2,Regular
1315,316,2,Regular
1316,317,2,Regular
1317,318,2,Regular
1318,319,2,Regular
1319,320,2,Regular
1320,321,2,Regular
1321,322,2,Regular
1322,323,2,Regular
1323,324,2,Regular
1324,325,2,Regular
1325,326,2,Regular
1326,327,2,Regular
1327,328,2,Regular
1328,329,2,Regular
1329,330,2,Regular
1330,331,2,Regular
1331,332,2,Regular
1332,333,2,Regular
1333,334,2,Regular
1334,335,2,Regular
1335,336,2,Regular
1336,337,2,Regular
1337,338,2,Regular
1338,339,2,Regular
1339,340,2,Regular
1340,341,2,Regular
1341,342,2,Regular
1342,343,2,Regular
1343,344,2,Regular
1344,345,2,Regular
1345,346,2,Regular
1346,347,2,Regular
1347,348,2,Regular
1348,349,2,Regular
1349,350,2,Regular
1350,351,2,Regular
1351,352,2,Regular
1352,353,2,Regular
1353,354,2,Regular
1354,355,2,Regular
1355,356,2,Regular
1356,357,2,Regular
1357,358,2,Regular
1358,359,2,Regular
1359,360,2,Regular
1360,361,2,Regular
1361,362,2,Regular
1362,363,2,Regular
1363,364,2,Regular
